kesimpulan	O
bahwa	O
sejak	O
jaman	O
dahulu	O
bangsa	O
Indonesia	B-LOC
sudah	O
terbiasa	O
hidup	O
berdampingan	O
dalam	O
harmoni	O
kendatipun	O
masing-masing	O
memeluk	O
agama	O
dan	O
kepercayaan	O
yang	O
berbeda	O
.	O
Candi	B-WIS
Plaosan	I-WIS
terdiri	O
dari	O
2	O
Candi	B-WIS
Utama	O
.	O
Candi	B-WIS
Pertama	O
dinamakan	O
Candi	B-WIS
Laki-Laki	I-WIS
dan	O
Candi	B-WIS
Kedua	O
dinamakan	O
Candi	B-WIS
Wanita	I-WIS
.	O
Selebihnya	O
,	O
Candi-Candi	B-WIS
Kecil	O
merupakan	O
Candi	B-WIS
Perwara	I-WIS
(	O
Candi	B-WIS
Pengiring	O
-	O
yang	O
konon	O
dipercaya	O
merupakan	O
Kendaraan	O
bagi	O
Sang	O
Bodhisatwa	O
)	O
.	O
Di	O
dalam	O
Candi	B-WIS
terdapat	O
Arca	O
Bodhisatwa	O
(	O
Arca	O
Sang	O
Budha	O
)	O
,	O
kendatipun	O
dari	O
sebagian	O
Arca	O
itu	O
(	O
yang	O
konon	O
ada	O
6	O
)	O
,	O
namun	O
sebagian	O
telah	O
raib	O
dan	O
ada	O
kepalanya	O
yang	O
hilang	O
.	O
Arca	O
raib	O
kemungkinan	O
disebabkan	O
karena	O
pencurian	O
barang-barang	O
purbakala	O
dan	O
kemungkinan	O
lain	O
adalah	O
ulah	O
tangan	O
jahil	O
.	O
Candi	B-WIS
dalam	O
keadaan	O
sedang	O
di	O
pugar	O
karena	O
bentuknya	O
hampir	O
hancur	O
.	O

Terletak	O
dekat	O
dengan	O
Candi	B-WIS
Prambanan	I-WIS
,	O
kompleks	O
Candi	B-WIS
Plaosan	I-WIS
terbagi	O
menjadi	O
2	O
area	O
,	O
yaitu	O
Plaosan	B-WIS
Kidul	O
dan	O
Plaosan	B-WIS
Lor	O
.	O
Untuk	O
Plaosan	B-WIS
Kidul	O
,	O
bentuk	O
candinya	O
lebih	O
kecil	O
dan	O
sedikit	O
,	O
sedangkan	O
Plaosan	B-WIS
Lor	O
bentuk	O
candi	B-WIS
utamanya	O
lebih	O
besar	O
.	O
Candi	B-WIS
Plaosan	I-WIS
merupakan	O
candi	B-WIS
agama	O
Budha	O
yang	O
berbeda	O
dengan	O
Prambanan	B-WIS
yang	O
menjadi	O
candi	B-WIS
umat	O
Hindu	O
.	O
Biaya	O
masuk	O
kompleks	O
Candi	B-WIS
Plaosan	I-WIS
bagi	O
wisatawan	O
domestik	O
hanya	O
IDR	O
3K	O
.	O
Lokasinya	O
sepi	O
dan	O
hampir	O
tidak	O
ada	O
para	O
pedagang	B-FAS
souvenir	I-FAS
.	O
Memang	O
Candi	B-WIS
Plaosan	I-WIS
tidak	O
begitu	O
banyak	O
dikenal	O
wisatawan	O
luar	O
kota	O
maupun	O
mancanegara	O
.	O
Tapi	O
sebagai	O
sumber	O
referensi	O
sejarah	O
,	O
tentunya	O
Candi	B-WIS
ini	O
juga	O
patut	O
dan	O
harus	O
dijaga	O
kelestariannya	O
dan	O
dipugar	O
untuk	O
dikembalikan	O
ke	O
bentuk	O
asalnya	O
.	O

Konon	O
candi	B-WIS
Plaosan	I-WIS
ini	O
mampu	O
mendatangkan	O
berkah	O
bagi	O
pasangan	O
yang	O
belum	O
mendapatlkan	O
keturunan	O
,	O
dengan	O
memohon	O
di	O
tempat	O
ini	O
maka	O
harapan	O
dari	O
pasangan	O
tersebut	O
akhirnya	O
berhasil	O
mendapatkan	O
keturunan	O
seperti	O
yang	O
diharapkan	O

Candi	B-WIS
ini	O
terletak	O
di	O
daerah	O
Plaosan	B-WIS
,	O
Bugisan	B-LOC
,	O
Kabupaten	O
Klaten	B-LOC
.	O
Berjarak	O
sekitar	O
2	O
km	O
dari	O
Candi	B-WIS
Prambanan	I-WIS
.	O
Candi	B-WIS
Plaosan	I-WIS
adalah	O
candi	B-WIS
yang	O
berlatar	O
belakang	O
Buddha	O
.	O
Dibangun	O
pada	O
abad	O
9	O
Masehi	O
oleh	O
seorang	O
Putri	O
Raja	O
bernama	O
Pramodhawardhani	O
atau	O
Sri	O
Kahulunan	O
dari	O
Dinasti	O
Sailendra	O
.	O
Konon	O
saat	O
mendirikan	O
candi	B-WIS
ini	O
,	O
Sri	O
Kahulunan	O
didampingi	O
suaminya	O
Rakai	O
Pikatan	O
,	O
seorang	O
raja	O
beragama	O
Hindu	O
yang	O
mendirikan	O
Candi	B-WIS
Prambanan	I-WIS
.	O
Candi	B-WIS
ini	O
cukup	O
layak	O
untuk	O
dikunjungi	O
karena	O
telah	O
mengalami	O
pemugaran	O
dan	O
menjadi	O
sebuah	O
kompleks	O
candi	B-WIS
yang	O
elok	O
.	O
Ada	O
2	O
candi	B-WIS
utama	O
serta	O
beberapa	O
candi	B-WIS
kecil	O
yang	O
mengelilingi	O
candi	B-WIS
utama	O
.	O
Salah	O
satu	O
stupa	O
di	O
Candi	B-WIS
Plaosan	I-WIS
ini	O
sangat	O
mirip	O
dengan	O
stupa	O
yang	O
berada	O
di	O
Candi	B-WIS
Borobudur	I-WIS
.	O
Di	O
sore	O
hari	O
,	O
candi	B-WIS
ini	O
terlihat	O
lebih	O
eksotis	O
terutama	O
bila	O
dibalut	O
cahaya	O
matahari	O
yang	O
akan	O
terbenam	O
.	O
Candi	B-WIS
ini	O
patut	O
dikunjungi	O
karena	O
merupakan	O
salah	O
satu	O
peninggalan	O
sejarah	O
masa	O
lampau	O
yang	O
cukup	O
berharga	O
.	O

salah	O
satu	O
tempat	O
yang	O
sangat	O
bagus	O
untuk	O
dijadikan	O
objek	O
hunting	O
foto	O
,	O
semua	O
orang	O
tahu	O
tentang	O
spot	O
yang	O
bagus	O
untuk	O
dijadikan	O
moment	O

bagi	O
pecinta	O
heritage	O
,	O
alangkah	O
baiknya	O
datang	O
ke	O
tempat	O
ini	O
,	O
spot	O
juga	O
bagus	O
untuk	O
para	O
fotografer	O
buat	O
hunting	O
,	O
saya	O
termasuk	O
sering	O
datang	O
kemari	O

Pertunjukan	B-FAS
ini	O
sangat	O
menarik	O
,	O
apalagi	O
jika	O
anda	O
penggemar	O
budaya	O
Jawa	B-LOC
yang	O
kental	O
dengan	O
tokoh	O
pewayangan	O
.	O
Durasi	O
pertunjukan	B-FAS
ini	O
mulai	O
jam	O
19:30:00	O
s/d	O
21:30:00	O
dan	O
dibagi	O
dalam	O
dua	O
sesi	O
.	O
Perpaduan	O
tradisionalusme	O
dengan	O
panggung	O
yang	O
mordern	O
pertunjukan	B-FAS
ini	O
menjadi	O
wajib	O
untuk	O
anda	O
kunjungi	O
ketika	O
ke	O
Yogyakarta	B-LOC

Berhubung	O
sendratarinya	O
dilaksanakan	O
didalam	O
ruangan	O
sepertinya	O
kurang	O
nyaman	O
aja	O
menontonnya	O
apalagi	O
pas	O
musim	O
liburan	O
jadi	O
tempatnya	O
keliatan	O
sempit	O
.	O
tetapi	O
penarinya	O
tetep	O
profesional	O
koq	O
.	O
.	O
tetep	O
jadi	O
tontonan	O
wajib	O
bagi	O
wisatawan	O

Baru	O
kali	O
ini	O
ke	O
Borobudur	B-WIS
naik	O
sampe	O
puncaknya	O
sendirian	O
.	O
Seru	O
sih	O
dan	O
menyenangkan	O
,	O
salah	O
satu	O
candi	B-WIS
terindah	O
dan	O
termegah	O
yg	O
ku	O
tau	O
.	O
Walaupun	O
waktu	O
itu	O
gerimis2	O
cantik	O
gitu	O
tapi	O
gak	O
menyurutkan	O
aku	O
utk	O
naik	O
sampai	O
puncak	O
.	O
At	O
least	O
,	O
aku	O
puas	O
dan	O
takjub	O
bgt	O
liat	O
Borobudur	B-WIS
sampai	O
puncaknya	O
,	O
meskipun	O
katanya	O
skg	O
puncaknya	O
itu	O
sudah	O
agak	O
menurun	O
posisi	O
dataran	O
tanahnya	O
krn	O
efek	O
gempa	O
berkali2	O
disana	O
.	O
But	O
,	O
its	O
fun	O
experience	O
!	O
!	O

Candi	B-WIS
terbesar	O
dan	O
paling	O
terkenal	O
di	O
Indonesia	B-LOC
.	O
Borobudur	O
ditinggalkan	O
pada	O
abad	O
ke-14	O
seiring	O
melemahnya	O
pengaruh	O
kerajaan	O
Hindu	O
dan	O
Buddha	O
di	O
Jawa	B-LOC
serta	O
mulai	O
masuknya	O
pengaruh	O
Islam	O
.	O
Pemugaran	O
besar-besaran	O
atas	O
candi	B-WIS
ini	O
dilakukan	O
pada	O
tahun	O
1975	O
hingga	O
1982	O
atas	O
upaya	O
Pemerintah	O
Republik	O
Indonesia	B-LOC
dan	O
UNESCO	O
.	O
Saat	O
ini	O
candi	B-WIS
ini	O
masuk	O
dalam	O
daftar	O
Situs	O
Warisan	O
Dunia	O
.	O
Candi	B-WIS
ini	O
adalah	O
mahakarya	O
seni	O
rupa	O
Budha	O
Indonesia	B-LOC
,	O
sebagai	O
contoh	O
puncak	O
pencapaian	O
keselarasan	O
teknik	O
arsitektur	O
dan	O
estetika	O
seni	O
rupa	O
Buddha	O
di	O
Jawa	B-LOC
.	O

Lokasi	O
jauh	O
dari	O
kota	O
,	O
tapi	O
view	O
dari	O
atas	O
bagus	O
banget	O
Candi	B-WIS
juga	O
beda	O
dengan	O
candi-candi	B-WIS
lainnya	O
.	O
Sebaiknya	O
disediakan	O
layanan	O
untuk	O
lansia	O
yang	O
tidak	O
kuat	O
jalan	O
jauh	O

Bagi	O
penikmat	O
sunset	O
wajib	O
kesini	O
karena	O
bisa	O
mendapatkan	O
view	O
yang	O
bagus	O
sekali	O
.	O
Perjalanan	O
menanjaknya	O
lumayan	O
juga	O

Lokasinya	O
luas	O
dengan	O
pemandangan	O
ke	O
arah	O
kota	O
karena	O
lokasinya	O
yang	O
berada	O
di	O
ketinggian	O
.	O
Lokasi	O
luas	O
,	O
namun	O
terkelola	O
dengan	O
baik	O
dan	O
bersih	O
.	O
Lebih	O
bagus	O
untuk	O
datang	O
saat	O
sore	O
hari	O
,	O
menjelang	O
matahari	O
terbenam	O
,	O
sehingga	O
matahari	O
turun	O
di	O
depan	O
gapura	O
pintu	O
masuk	O
.	O

Lokasi	O
ini	O
merupakan	O
situs	O
komplek	O
keraton	B-WIS
namun	O
sayang	O
belum	O
lengkap	O
dan	O
terbangun	O
secara	O
utuh	O
.	O
.	O
.	O
yang	O
menjadi	O
daya	O
tarik	O
destinasi	O
hanyalah	O
gerbang	O
keraton	B-WIS
yang	O
menjadi	O
obyek	O
foto	O
rebutan	O
di	O
saat	O
senjaLumayan	O
menguras	O
tenaga	O
dengan	O
begitu	O
banyak	O
tangga	O
dan	O
situs	O
yang	O
cukup	O
luas	O

Sayang	O
sekali	O
situs	O
Istana	O
Ratu	B-WIS
Boko	I-WIS
hancur	O
,	O
jauh	O
sekali	O
dibandingkan	O
dengan	O
Prambanan	B-WIS
n	O
Borobudur	B-WIS
.	O
.	O
.	O
jangan	O
berharap	O
lebih	O
untuk	O
melihat	O
kemegahan	O
sebuah	O
istana	O
.	O
.	O
.	O
terlalu	O
hancur	O
.	O
Entah	O
sampai	O
kapan	O
pengerjaan	O
renovasinya	O
selesai	O
,	O
melihat	O
terlalu	O
banyak	O
candi-candi	B-WIS
yg	O
hancur	O
total	O
hanya	O
tersisa	O
puing2nya	O
saja	O
.	O
.	O
.	O
miris	O
melihatnya	O
.	O
.	O
.	O
padahal	O
lokasinya	O
cantik	O
sekali	O
diatas	O
bukit	O
.	O
.	O
.	O

Tiket	B-FAS
masuk	O
ke	O
area	O
candi	B-WIS
ratu	I-WIS
boko	I-WIS
ini	O
tergolong	O
mahal	O
dan	O
tidak	O
sesuai	O
dengan	O
apa	O
yg	O
di	O
dapatkan	O
.	O
Disini	O
sudah	O
tidak	O
ada	O
lagi	O
candi	B-WIS
nya	O
.	O
Hanya	O
bagian	O
gerbang	O
,	O
lahan	O
luas	O
,	O
area	O
pemandian	O
,	O
gua	O
dan	O
beberapa	O
sisa	O
sisa	O
bebatuan	O
candi	B-WIS
.	O
Memang	O
disini	O
dianggap	O
tempat	O
yg	O
baik	O
buat	O
memandang	O
matahari	O
terbenam	O
,	O
namun	O
jika	O
anda	O
datang	O
saat	O
cuaca	O
berawan	O
,	O
anda	O
tidak	O
beruntung	O
.	O

cocok	O
untuk	O
foto	O
saat	O
matahari	O
terbenam	O
,	O
secara	O
berombongan	O
.	O
pencapaian	O
tidak	O
perlu	O
jalan	O
kaki	O
yang	O
jauh	O
untuk	O
mencapai	O
candi	B-WIS
utama	O
.	O

Niatnya	O
kesini	O
waktu	O
sunset	O
,	O
sayangnya	O
tiap	O
sore	O
turun	O
hujan	O
.	O
Jadi	O
kami	O
kesini	O
siang	O
hari	O
.	O
Panaaass	O
sekali	O
.	O
Menurut	O
saya	O
,	O
biasa	O
saja	O
kalau	O
datang	O
diluar	O
jam	O
sunset	O
.	O
Karena	O
memang	O
sepertinya	O
yang	O
dituju	O
adalah	O
sunset	O
.	O
Jangan	O
berharap	O
ada	O
bentuk	O
candinya	B-WIS
,	O
hanya	O
reruntuhan	O
bangunan	O
batu	O
tua	O
.	O

lokasi	O
sangat	O
menarik	O
dan	O
unik	O
,	O
perlu	O
perawatan	O
utk	O
fasilitas	O
di	O
lokasi	O
tertentu	O
,	O
agar	O
bsa	O
lebih	O
baik	O

Kami	O
datang	O
siang	O
sehingga	O
panas	O
,	O
namun	O
bagus	O
juga	O
foto	O
foto	O
,	O
dan	O
makan	O
degan	O
/	O
kelapa	O
muda	O
di	O
warung	B-FAS
warung	I-FAS
.	O

candi	B-WIS
yang	O
luar	O
biasa	O
megah	O
.	O
.	O
.	O
sunrise	O
disana	O
spektakuler	O
.	O
mulai	O
dari	O
perjalanan	O
menuju	O
candi	B-WIS
yang	O
di	O
hiasi	O
payung	O
berwarna	O
warni	O
sampai	O
ukiran	O
yang	O
luas	O
biasa	O
indahnya	O
yg	O
menempel	O
di	O
sisi	O
sisi	O
candi	B-WIS
.	O
gk	O
bisa	O
bnyak	O
komentar	O
karna	O
melihat	O
candi	B-WIS
semegah	O
itu	O
dan	O
mitos	O
di	O
bantu	O
makhluk	O
lain	O
.	O
luar	O
biasa	O

Berwisata	O
ke	O
Jogja	B-LOC
,	O
jangan	O
lupa	O
mengunjugi	O
situs	O
ratu	B-WIS
Boko	I-WIS
yg	O
terletak	O
dikawasan	O
Prambanan	B-WIS
.	O
Untuk	O
mengkases	O
tempat	O
ini	O
kita	O
bisa	O
konecting	O
dengan	O
mengunjungi	O
situs	O
candi	B-WIS
prambanan	I-WIS
.	O
Dimana	O
ada	O
bis	O
kusus	O
yg	O
mengantarkan	O
wisatawan	O
yg	O
mengunjungi	O
parmbanan	B-WIS
dan	O
candi	B-WIS
ratu	I-WIS
boko	I-WIS
.	O
Pemandangan	O
cukup	O
indah	O
karena	O
twrdapat	O
di	O
puncak	O
,	O
apalagi	O
dikuhat	O
dari	O
gardu	O
pandang	O
boko	B-WIS

Masih	O
terletak	O
di	O
kawasan	O
candi	B-WIS
prambanan	I-WIS
,	O
candi	B-WIS
ini	O
berjarak	O
kurang	O
lebih	O
10mnt	O
saja	O
dari	O
candi	B-WIS
prambanan	I-WIS
untuk	O
tiket	B-FAS
bisa	O
membeli	O
dengan	O
tiket	B-FAS
terusan	O
candi	B-WIS
prambanan	I-WIS
seharga	O
Rp	O
.	O
75	O
.	O
0	O
.	O
Banyak	O
spot	O
menarik	O
di	O
tempat	O
ini	O
untuk	O
melakukan	O
foto	O
session	O

Candi	B-WIS
Boko	I-WIS
dilengkapi	O
berbagaiestaurant	O
fasilitas	O
yang	O
memadai	O
yaitu	O
Restaurant	B-FAS
yang	O
bersih	O
dan	O
viewnya	O
sangat	O
menarik	O
terlebih	O
lebih	O
jika	O
kita	O
sampai	O
di	O
Candi	B-WIS
Boko	I-WIS
agak	O
sore	O
hari	O
sehingga	O
melihat	O
matahari	O
terbenam	O
disini	O
.	O

Candi	B-WIS
Ratu	I-WIS
Boko	I-WIS
ini	O
sedang	O
trend	O
bagi	O
wisatawan	O
di	O
Yogya	B-LOC
jadi	O
merupakan	O
salah	O
satu	O
destinasi	O
wisata	O
yang	O
rame	O
dikunjungi	O
,	O
maka	O
tidak	O
ada	O
salahnya	O
kita	O
berkunjung	O
kesana	O
.	O
namun	O
perlu	O
diingat	O
untuk	O
menuju	O
candi	B-WIS
ini	O
harus	O
mendaki	O
anak	O
tangga	O
yang	O
lumayan	O
tinggi	O
sehingga	O
stamina	O
yang	O
baik	O
diperlukan	O
.	O

Bulan	O
maret	O
saya	O
berkunjung	O
ke	O
candi	B-WIS
ratu	I-WIS
Boko	I-WIS
,	O
kebetulan	O
entrance	O
fee	O
dan	O
transport	O
kesana	O
bisa	O
dibeli	O
sepaket	O
dengan	O
entrance	O
fee	O
candi	B-WIS
Prambanan	I-WIS
,	O
pemandangannya	O
keren	O
,	O
saya	O
sarankan	O
kesana	O
pagi2	O
,	O
karena	O
kalo	O
siang	O
panas	O
banget	O
.	O

Candi	B-WIS
ini	O
kini	O
sudah	O
ditata	O
secara	O
lebih	O
profesional	O
.	O
Area	O
masuk	O
semakin	O
bersahabat	O
dengan	O
pengunjung	O
,	O
dan	O
fasilitas	O
yang	O
disediakan	O
cukup	O
baik	O
.	O
Namun	O
dibeberapa	O
titik	O
,	O
reruntuhan	O
candi	B-WIS
belum	O
selesai	O
direstorasi	O
,	O
sehingga	O
terkesan	O
masih	O
belum	O
sempurna	O
secara	O
fisik	O
.	O
Di	O
luar	O
kekurangan	O
tersebut	O
,	O
candi	B-WIS
Ratu	I-WIS
Boko	I-WIS
menyuguhkan	O
nuansa	O
mistik	O
yang	O
syahdu	O
ketika	O
kita	O
berkunjung	O
kesana	O
.	O
Sebagai	O
situs	O
bekas	O
kompleks	O
kerajaan	O
,	O
area	O
candi	B-WIS
Ratu	I-WIS
Boko	I-WIS
tergolong	O
luas	O
sehingga	O
cocok	O
sebagai	O
tempat	O
bemain	O
anak-anak	O
.	O

ternyata	O
tidak	O
seperti	O
yang	O
di	O
bayangkan	O
,	O
area	O
yang	O
besar	O
,	O
cukup	O
lelah	O
untuk	O
dikunjungi	O
oleh	O
orang	O
tua	O
.	O
area	O
candi	B-WIS
yang	O
tidak	O
begitu	O
besar	O
membuat	O
orang	O
orang	O
menumpuk	O
untuk	O
berfoto	O

Mungkin	O
disini	O
cocok	O
ketika	O
ingin	O
melihat	O
matahari	O
tenggelam	O
atau	O
yang	O
mau	O
mencari	O
angel	O
foto	O
yg	O
bagus	O
banyak	O
spot	O
uang	O
bisa	O
dimanfaatkan	O
.	O
Hanya	O
saja	O
harusnya	O
ada	O
tanda	O
atau	O
beberapa	O
tempat	O
yang	O
kurang	O
terawat	O
.	O

Candi	B-WIS
ratu	I-WIS
boko	I-WIS
,	O
walaupun	O
tidak	O
seluas	O
candi	B-WIS
prambanan	I-WIS
dan	O
candi	B-WIS
borobudur	I-WIS
tapi	O
candi	B-WIS
ratu	I-WIS
boko	I-WIS
ini	O
juga	O
gak	O
kalah	O
bagus	O

Candi	B-WIS
ini	O
berlokasi	O
dekat	O
dengan	O
Candi	B-WIS
Prambanan	I-WIS
sehingga	O
ada	O
baiknya	O
dikunjungi	O
setelah	O
dari	O
Candi	B-WIS
Prambanan	I-WIS
.	O
Tidak	O
banyak	O
reruntuhan	O
yang	O
tertinggal	O
,	O
tapi	O
terdapat	O
spot-spot	O
terbaik	O
untuk	O
mengambil	O
foto	O
dan	O
sepertinya	O
lebih	O
baik	O
dikunjungi	O
sore	O
hari	O
saat	O
matahari	O
terbenam	O
.	O

candi	B-WIS
yg	O
istimewa	O
,	O
karena	O
peninggalan	O
pra	O
sejarah	O
yg	O
harus	O
tetap	O
di	O
jaga	O
di	O
lestarikan	O
.	O
.	O
.	O
.	O
kalo	O
mengenal	O
candi	B-WIS
sudah	O
bukan	O
rahasia	O
umum	O
.	O
.	O
.	O
semua	O
orang	O
yg	O
datang	O
ke	O
borobudur	B-WIS
pasti	O
suka	O
candi	B-WIS
borobudur	I-WIS
.	O
.	O
.	O
.	O
tapi	O
coba	O
beriteraksi	O
dengan	O
orang	O
orang	O
di	O
luar	O
candi	B-WIS
,	O
yaitu	O
orang	O
orang	O
local	O
di	O
area	O
candi	B-WIS
borobudur	I-WIS
.	O
.	O
.	O
.	O
atau	O
nongkrong	O
di	O
warung	B-FAS
kopi	I-FAS
lalu	O
ngobrol2	O
sama	O
orang2	O
sana	O
.	O
.	O
.	O
mereka	O
ruamah	O
ramah	O
bangeeeet	O
.	O
.	O
.	O
dan	O
logat	O
mereka	O
lucu	O
dan	O
sangat	O
bersahabat	O
.	O
.	O
.	O
.	O
.	O
.	O
kadang2	O
rindu	O
ingin	O
datang	O
ke	O
candi	B-WIS
borobudur	I-WIS
bukan	O
cuma	O
ingin	O
lihat	O
candi	B-WIS
nya	O
saja	O
,	O
tapi	O
keramahan	O
penduduk	O
setempat	O
,	O
,	O
,	O
,	O

Letak	O
nya	O
cukup	O
lumayan	O
jauh	O
dari	O
kota	O
jogja	B-LOC
.	O
Sekitar	O
18	O
km	O
.	O
Namun	O
tidak	O
begitu	O
jauh	O
dari	O
candi	B-WIS
prambanan	I-WIS
.	O
Awal	O
pertama	O
masuk	O
kesini	O
.	O
Yang	O
di	O
perhatikan	O
adalah	O
berapa	O
HTM	B-FAS
nya	O
.	O
Cukup	O
mahal	O
,	O
40	O
ribu	O
rupiah	O
.	O
Untuk	O
harga	O
yang	O
demikian	O
,	O
bagi	O
saya	O
candi	B-WIS
ratu	I-WIS
boko	I-WIS
kurang	O
worth	O
it	O
.	O
Ukuran	O
candi	B-WIS
tidak	O
begitu	O
besar	O
.	O
Hamparan	O
halaman	O
candi	B-WIS
tidak	O
seluas	O
prambanan	B-WIS
dan	O
borobudur	B-WIS
.	O
Bahkan	O
,	O
lebih	O
bagus	O
candi	B-WIS
plaosan	I-WIS
dan	O
candi	B-WIS
sewu	I-WIS
jika	O
anda	O
ingib	O
mencari	O
objek	O
foto	O
candi	B-WIS
.	O
Nanum	O
,	O
candi	B-WIS
ratu	I-WIS
boko	I-WIS
menjadi	O
spot	O
foto	O
yang	O
sangat	O
bagus	O
pada	O
saat	O
sunset	O
.	O
Kesini	O
lah	O
saat	O
menjelang	O
sunset	O
.	O
Anda	O
akan	O
mendapat	O
kan	O
objek	O
foto	O
yang	O
bagus	O
.	O
Sambil	O
dapat	O
menikmati	O
sunset	O
dan	O
menikmati	O
city	O
light	O
kota	O
jogja	B-LOC
dari	O
halaman	O
ratu	B-WIS
boko	I-WIS
.	O

Sebelumnya	O
saya	O
tidak	O
berencana	O
untuk	O
mengunjungi	O
situs	O
ini	O
dan	O
memilih	O
untuk	O
pergi	O
ke	O
Candi	B-WIS
Prambanan	I-WIS
.	O
Ketika	O
di	O
loket	B-FAS
tiket	B-FAS
,	O
saya	O
ditawari	O
pake	O
untuk	O
tiket	B-FAS
masuk	O
ke	O
Candi	B-WIS
Ratu	I-WIS
Boko	I-WIS
+	O
Shuttle	B-FAS
dan	O
tiket	B-FAS
masuk	O
ke	O
Candi	B-WIS
Prambanan	I-WIS
.	O
Untuk	O
selisih	O
harga	O
yang	O
di	O
tawarkan	O
tidak	O
terlalu	O
jauh	O
dengan	O
tiket	B-FAS
masuk	O
ke	O
Candi	B-WIS
Prambanan	I-WIS
saja	O
.	O
untuk	O
shuttle	B-FAS
nya	O
saya	O
menunggu	O
sekitar	O
15	O
menit	O
,	O
karena	O
masih	O
pagi	O
,	O
saya	O
memutuskan	O
untuk	O
mengunjungi	O
Candi	B-WIS
Ratu	I-WIS
Boko	I-WIS
terlebih	O
dahulu	O
kemudian	O
balik	O
lagi	O
ke	O
Candi	B-WIS
Prambanan	I-WIS
.	O
.	O
Perjalanan	O
ke	O
situs	O
ini	O
sekitar	O
5	O
-	O
10	O
menit	O
dari	O
Candi	B-WIS
Prambanan	I-WIS
,	O
shuttle	B-FAS
nya	O
sendiri	O
menggunakan	O
minibus	O
.	O
Sesampainya	O
di	O
Candi	B-WIS
Ratu	I-WIS
Boko	I-WIS
,	O
suasana	O
masih	O
sepi	O
,	O
masih	O
pagi	O
.	O
Suasana	O
yang	O
tepat	O
untuk	O
menjelajah	O
situs	O
.	O
Selain	O
tidak	O
terganggu	O
dengan	O
riuh	O
pengunjung	O
yang	O
biasanya	O
semakin	O
ramai	O
saat	O
siang	O
,	O
cuaca	O
di	O
pagi	O
hari	O
juga	O
tidak	O
terlalu	O
panas	O
jadi	O
tidak	O
ada	O
halangan	O
untuk	O
explore	O
situs	O
Candi	B-WIS
Ratu	I-WIS
Boko	I-WIS
yang	O
lumayan	O
luas	O
.	O

Memerlukan	O
waktu	O
30	O
menit	O
dari	O
stasiun	O
tugu	B-WIS
utk	O
sampai	O
ke	O
candi	B-WIS
Boko	I-WIS
menggunakan	O
motor	O
,	O
menurut	O
saya	O
harga	O
tiket	B-FAS
masuk	O
Rp	O
.	O
40rb	O
agak	O
mahal	O
tetapi	O
situasi	O
terbayarkan	O
dengan	O
view	O
yang	O
ada	O
di	O
dalam	O
lokasi	O
,	O
lingkungan	O
sekitar	O
candi	B-WIS
bersih	O
,	O
banyak	O
spot	O
utk	O
berfoto	O
,	O
jika	O
datang	O
siang	O
hari	O
sebaiknya	O
membawa	O
payung	O
karena	O
panas	O

candi	B-WIS
ratu	I-WIS
boko	I-WIS
memang	O
bukan	O
tempat	O
prioritas	O
utama	O
kunjungan	O
wisata	O
,	O
dibanding	O
prambanan	B-WIS
(	O
candi	B-WIS
sewu	I-WIS
atau	O
borobudur	B-WIS
)	O
tapi	O
jika	O
kita	O
coba	O
untuk	O
datang	O
dan	O
dapat	O
menarik	O
pengunjung	O
dengan	O
begitu	O
candi	B-WIS
ini	O
dapat	O
di	O
perindah	O
dan	O
percantik	O
seperti	O
candi	B-WIS
besar	O
lainnya	O

Pada	O
waktu	O
ada	O
konferensi	O
di	O
Jogjakarta	B-LOC
tahun	O
2015	O
lalu	O
,	O
beberapa	O
teman	O
mengajak	O
untuk	O
mengunjungi	O
Bekas	O
Keraton	B-WIS
Ratu	I-WIS
Boko	I-WIS
dan	O
Candi	B-WIS
Dieng	I-WIS
.	O
Setelah	O
sampai	O
di	O
lokasi	O
sehabis	O
mendaki	O
bukit	O
maka	O
sampailah	O
di	O
kompleks	O
keraton	B-WIS
.	O
Saya	O
tidak	O
menyangka	O
bahwa	O
komplek	O
keraton	B-WIS
begitu	O
luas	O
dan	O
berada	O
diatas	O
bukit	O
dengan	O
pemandangan	O
yang	O
sangat	O
indah	O
sekali	O
.	O
Hanya	O
sayangnya	O
pada	O
waktu	O
kesana	O
matahari	O
pas	O
berada	O
diatas	O
kepala	O
jadi	O
betul-betul	O
merasakan	O
terik	O
dan	O
panas	O
siangnya	O
hari	O
,	O
bukan	O
kesejukan	O
.	O
Alangkah	O
baiknya	O
jika	O
saat	O
ini	O
banyak	O
ditanami	O
pohon	O
sebagai	O
peneduh	O
,	O
tapi	O
mungkin	O
juga	O
bisa	O
menghalangi	O
pemandangan	O
yang	O
indah	O
dari	O
atas	O
bukit	O
keraton	B-WIS
?	O
?	O
.	O
Menurut	O
teman	O
yang	O
tinggal	O
di	O
Jogjakarta	B-LOC
untuk	O
menikmati	O
pemandangan	O
kompleks	O
keraton	B-WIS
seharusnya	O
pada	O
waktu	O
sore	O
menjelang	O
matahari	O
terbenam	O
,	O
pada	O
saat	O
itulah	O
keindahan	O
sebenarnya	O
dari	O
pemandangan	O
kompleks	O
bekas	O
keraton	B-WIS
akan	O
tampak	O
.	O
Kompleks	O
bekas	O
keraton	B-WIS
memang	O
hanya	O
tinggal	O
puing-puing	O
yang	O
belum	O
di	O
restorasi	O
semua	O
,	O
